</s> 388
220 340
198 340
262 315
13 244
11 418
290 418
284 566
286 194
257 194
25 22
287 750
12 486
366 768
326 194
318 403
460 566
329 678
62 5
796 340
7 340
345 566
351 194
8 340
930 695
29 371
319 734
197 371
355 418
307 418
338 869
63 921
393 418
389 418
1366 232
30 512
32 644
383 31
281 869
2438 869
340 566
357 265
17 2
1 129
48 565
1600 768
16 2
1391 340
511 653
26 340
779 566
416 616
428 566
15506 921
91 695
423 352
534 566
314 963
422 180
1262 512
884 418
92 540
2148 644
356 831
1123 201
705 216
1298 768
18 244
3556 371
635 750
352 865
464 85
27 371
82 699
532 872
1279 371
770 31
1672 869
4600 921
14 674
973 418
1343 340
611 507
58 852
657 340
468 750
543 403
1782 340
517 944
7203 340
481 566
2 859
60 852
656 512
1776 340
2251 512
815 194
362 252
407 668
20 244
703 644
1271 120
19 244
649 89
720 104
90 961
59 961
663 750
1037 566
640 652
6 216
584 418
777 734
2514 741
743 418
597 608
484 566
379 153
3084 695
1321 16
2163 820
3419 340
513 252
477 668
3256 930
1180 418
1912 220
6827 765
15 340
1680 741
0 122
714 249
373 143
561 566
87 569
1351 820
2836 740
685 852
642 252
1708 565
2928 157
761 566
632 31
79 371
2291 144
2746 867
981 194
3781 232
72 340
77 637
9552 289
4673 607
475 963
1022 838
12032 741
606 566
2176 644
2785 970
3303 607
1573 329
278 616
787 566
734 153
546 608
3423 869
317 922
554 741
838 94
530 668
818 31
3373 340
617 391
4 216
2625 371
1080 202
1374 741
1390 144
1114 31
1441 507
4155 181
327 389
921 221
788 921
508 152
1813 565
2456 77
3672 768
1635 340
526 788
2420 428
1212 71
604 252
69 699
510 481
1276 194
4342 741
5911 232
6491 155
71 371
4943 914
3 104
1438 937
1919 383
5128 544
64 760
378 535
2102 31
588 391
717 802
7890 925
66 344
1312 340
5239 148
832 795
612 668
28 674
83 699
5087 734
625 750
7716 854
1430 220
2124 807
40 963
1988 120
2568 954
11862 203
1593 734
810 31
21 244
1303 859
828 265
587 750
16602 232
880 144
900 201
1429 986
11361 902
4731 935
10786 216
621 944
3146 120
749 983
466 608
3748 789
5765 244
670 663
691 194
8671 314
67 699
1867 741
1064 566
34 424
15284 315
3815 315
5794 644
4572 867
4528 371
2472 362
1003 735
835 912
88 839
9959 72
465 175
2393 718
2972 144
7605 866
2987 616
1115 153
775 221
1096 244
503 845
644 608
674 648
7177 820
6831 851
1398 259
11748 645
1002 668
1111 194
3467 961
651 221
1502 816
618 557
1660 749
3037 284
2099 201
737 265
22 244
5072 544
3716 289
1220 844
3033 119
1720 155
70 131
23 102
4008 340
2383 750
1998 928
1535 933
437 613
10451 807
16113 867
4222 741
2854 233
661 226
607 152
502 963
994 122
550 143
718 252
1029 573
616 559
6624 507
19449 820
4646 616
751 921
11532 777
9783 340
3925 888
65 212
600 344
2837 573
1722 963
299 120
75 839
1994 307
19457 741
1011 734
1895 16
886 613
15027 703
9461 741
16363 851
61 807
2160 120
2446 921
940 102
995 226
767 252
3544 71
1136 340
3124 378
331 569
276 992
8841 344
312 7
341 414
807 252
1255 544
4876 289
81 212
2599 859
2985 202
3288 607
50 64
35 64
1171 269
2478 284
37 64
347 922
8172 104
764 104
5004 734
9815 48
1744 668
1486 387
1664 875
292 645
4831 29
15598 428
1675 741
5320 371
3341 394
830 314
7572 232
523 668
259 989
4738 854
765 566
500 535
4678 758
1388 344
2056 1013
6467 383
1119 175
269 604
8964 768
2443 777
2073 507
493 344
1911 129
1074 753
6291 869
4064 216
1692 672
1487 562
1309 199
27039 15
400 534
33 282
1104 3
1204 226
24 102
3164 866
1222 404
1459 577
4798 637
4775 25
3275 189
2695 380
13610 22
3052 380
274 460
6496 644
547 143
10100 691
1462 146
1110 447
1141 652
68 131
1575 970
2057 498
2435 509
3407 71
371 264
2074 734
890 944
3294 203
5981 232
2482 233
852 403
6601 89
2810 644
2476 687
3601 637
2267 163
4133 678
583 528
486 436
76 699
1410 678
1802 591
73 699
11537 5
6459 283
1296 880
1339 260
2858 140
51 64
1160 94
2551 734
4069 653
2614 465
263 160
7359 371
1241 315
8494 703
4237 232
4034 970
1551 153
1848 734
6096 644
5951 832
4847 820
361 507
24293 914
17816 830
470 467
3967 288
1176 855
339 143
34086 471
3047 373
1616 199
3650 594
2134 259
540 224
867 750
594 441
925 143
1981 734
1048 4
11409 482
1588 573
4357 852
45 64
860 252
2811 844
2324 432
9018 516
47 64
10 106
7839 777
2494 315
3788 184
1621 455
1353 983
3186 155
1085 316
2312 418
4297 155
15028 501
1626 194
976 668
8861 663
4067 523
1448 962
12405 124
448 340
1043 352
878 510
2989 339
6142 954
5218 735
3034 793
1370 817
4693 140
6946 96
4899 264
10903 340
2620 316
7587 607
3494 512
1989 771
2831 618
3349 793
16350 31
1266 734
4776 278
9922 900
7925 180
4610 841
1642 142
4880 389
13096 921
48780 535
1498 289
282 989
10064 866
983 942
4441 353
2095 455
2974 933
2458 235
38 64
1231 557
3518 653
3265 315
3306 629
15341 62
9186 961
1640 5
4633 288
39442 869
1833 566
271 503
2939 924
2753 220
55 279
2896 554
1917 841
2846 948
2882 759
785 674
3435 455
5888 264
2003 562
2546 315
7349 724
1634 616
4050 866
1627 388
1103 821
4258 954
2479 943
8379 577
1693 263
5721 624
4482 724
10879 77
3376 909
28949 687
36775 582
3858 374
3224 644
772 557
1811 527
2033 315
3403 11
7538 372
275 771
4645 374
1628 753
1238 436
4909 201
3712 913
3359 891
1910 793
85 699
812 525
3127 397
4045 743
3090 644
3048 157
402 952
5050 866
19039 726
4981 607
1081 175
9 106
6588 954
2750 31
74 699
2213 534
4433 289
2209 562
3006 888
4083 852
3709 533
8300 953
6593 3
43 64
78 460
1690 418
898 564
16022 807
261 989
13347 610
3689 687
3387 644
645 668
2081 170
2421 289
997 120
1205 512
11208 340
2691 380
24134 695
4568 928
673 152
2842 866
3850 802
3707 1009
1332 233
2683 608
1378 645
4547 811
2219 527
1088 226
866 697
279 167
49 424
614 227
2643 280
2597 93
5412 203
3992 953
15853 340
1597 411
39 282
883 948
1105 252
273 989
2106 579
8973 879
6494 777
8416 433
4542 546
8796 289
2694 811
662 148
3280 617
4129 315
1306 577
1365 566
19330 512
1936 153
3081 875
16763 104
10354 859
11933 869
923 915
2026 94
716 963
3519 144
2214 324
4427 703
7124 411
553 129
15387 687
6994 120
44 64
3406 703
4274 344
3106 607
3578 142
3188 738
4620 512
7146 666
2496 411
15608 199
2263 734
3141 419
36 424
364 291
2139 875
2444 75
474 340
20520 830
21737 766
1613 227
2428 722
6193 832
3176 193
1900 408
9358 754
56 674
1748 523
12962 830
3769 71
2239 2
17256 344
1729 700
1728 418
9633 15
2173 732
270 207
4732 32
1218 252
496 943
760 566
13664 340
5386 411
2116 357
360 922
2100 735
5260 665
399 428
1633 954
1978 988
2678 421
306 619
7824 759
1950 512
