</s> 54
220 24
198 57
262 35
13 3
11 46
290 46
284 23
286 46
257 35
25 35
287 46
12 57
366 59
326 35
318 46
460 35
329 35
62 25
796 24
7 24
345 35
351 35
8 24
930 39
29 57
319 35
197 57
355 46
307 23
338 35
63 48
393 46
389 46
1366 48
30 35
32 35
383 46
281 35
2438 48
340 46
357 34
17 24
1 59
48 35
1600 52
16 24
1391 44
511 46
26 57
779 35
416 46
428 35
15506 48
91 39
423 46
534 35
314 26
422 46
1262 35
884 46
92 57
2148 35
356 22
1123 35
705 59
1298 52
18 6
3556 57
635 46
352 0
464 13
27 57
82 25
532 0
1279 57
770 46
1672 35
4600 48
14 18
973 35
1343 24
611 61
58 61
657 0
468 46
543 46
1782 3
517 46
7203 44
481 48
2 28
60 61
656 35
1776 24
2251 30
815 35
362 0
407 46
20 0
703 35
1271 61
19 6
649 3
720 11
90 57
59 57
663 46
1037 23
640 41
6 25
584 46
777 35
2514 35
743 46
597 23
484 45
379 50
3084 48
1321 35
2163 48
3419 3
513 0
477 23
3256 52
1180 35
1912 35
6827 58
15 24
1680 35
0 26
714 35
373 42
561 35
87 22
1351 48
2836 48
685 25
642 0
1708 35
2928 1
761 23
632 46
79 57
2291 35
2746 28
981 46
3781 35
72 61
77 61
9552 35
4673 28
475 46
1022 46
12032 35
606 23
2176 35
2785 35
3303 58
1573 58
278 14
787 23
734 35
546 35
3423 35
317 39
554 35
838 11
530 46
818 10
3373 3
617 35
4 11
2625 57
1080 5
1374 35
1390 35
1114 46
1441 61
4155 23
327 17
921 35
788 48
508 45
1813 35
2456 58
3672 25
1635 24
526 26
2420 58
1212 48
604 0
69 18
510 50
1276 35
4342 35
5911 35
6491 27
71 57
4943 24
3 25
1438 48
1919 10
5128 48
64 62
378 61
2102 46
588 26
717 48
7890 25
66 18
1312 61
5239 57
832 46
612 46
28 18
83 18
5087 35
625 46
7716 48
1430 48
2124 22
40 26
1988 22
2568 14
11862 28
1593 23
810 46
21 0
1303 57
828 34
587 46
16602 35
880 35
900 28
1429 23
11361 17
4731 48
10786 18
621 46
3146 61
749 46
466 26
3748 35
5765 30
670 47
691 50
8671 57
67 18
1867 35
1064 50
34 34
15284 22
3815 22
5794 48
4572 28
4528 57
2472 11
1003 3
835 46
88 51
9959 24
465 42
2393 48
2972 35
7605 35
2987 23
1115 35
775 48
1096 3
503 50
644 35
674 47
7177 61
6831 48
1398 3
